EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-52.031,-18.724,-20.016,-27.200,-24.857,-14.129,-23.908,-22.801,0.057,0.964,0.278,-0.214,0.183,0.488,93.333,88934.000,1.000
-47.049,-11.643,-15.597,-22.135,-23.079,-11.874,-15.921,-17.502,0.056,0.963,0.275,-0.214,0.153,0.305,93.333,88935.000,1.000
-35.123,-6.680,-12.694,-17.570,-22.708,-11.546,-12.246,-16.744,0.056,0.964,0.276,-0.214,0.183,0.275,93.333,88936.000,1.000
-34.176,-10.845,-17.751,-22.898,-30.037,-18.682,-20.974,-28.351,0.056,0.962,0.276,-0.244,0.397,0.275,93.333,88937.000,1.000
-45.799,-17.495,-23.567,-31.264,-36.764,-25.270,-30.395,-40.293,0.057,0.963,0.272,-0.244,0.336,0.366,93.333,88938.000,1.000
-51.657,-15.603,-20.041,-29.981,-31.332,-19.663,-23.851,-36.476,0.058,0.963,0.273,-0.305,0.458,0.244,93.333,88939.000,1.000
-43.937,-5.779,-9.639,-19.568,-16.218,-3.838,-5.491,-20.900,0.059,0.963,0.277,-0.244,0.458,0.336,93.333,88940.000,1.000
-35.000,3.168,-1.548,-9.458,-1.956,10.143,7.795,-8.220,0.057,0.965,0.276,-0.305,0.549,0.214,93.333,88941.000,1.000
-35.205,7.371,1.611,-3.394,7.323,16.106,11.262,-1.520,0.056,0.964,0.275,-0.244,0.671,0.275,93.333,88942.000,1.000
-40.919,8.859,3.073,0.847,13.397,16.877,13.003,5.658,0.057,0.963,0.275,-0.092,0.641,0.244,93.333,88943.000,1.000
-43.436,10.133,6.092,5.870,18.493,17.242,18.556,16.018,0.055,0.967,0.277,-0.092,0.702,0.214,93.333,88944.000,1.000
-39.414,12.379,12.202,13.610,24.131,19.211,24.954,26.666,0.055,0.969,0.278,-0.092,0.732,0.214,93.333,88945.000,1.000
-33.522,14.325,19.209,22.861,29.372,21.061,26.992,34.558,0.053,0.969,0.278,-0.244,0.671,0.275,93.333,88946.000,1.000
-30.151,15.107,23.947,29.819,32.731,21.913,26.143,40.569,0.053,0.968,0.275,-0.153,0.702,0.214,93.333,88947.000,1.000
-26.848,17.030,27.199,33.082,34.984,24.562,28.533,46.503,0.052,0.968,0.276,-0.061,0.732,0.153,93.333,88948.000,1.000
-22.740,19.118,28.858,32.041,34.689,28.325,32.976,48.332,0.053,0.969,0.279,-0.153,0.641,0.244,93.333,88949.000,1.000
-23.270,15.850,24.585,24.572,28.107,27.106,31.421,40.861,0.052,0.969,0.281,-0.122,0.610,0.275,93.333,88950.000,1.000
-30.225,7.307,14.060,12.510,17.203,19.388,22.512,28.222,0.053,0.970,0.278,-0.122,0.610,0.275,93.333,88951.000,1.000
-37.319,1.011,4.759,2.870,9.170,11.246,13.485,19.535,0.051,0.970,0.278,-0.153,0.488,0.305,93.333,88952.000,1.000
-38.375,1.880,2.768,-0.141,7.068,7.832,9.720,16.876,0.051,0.970,0.276,0.000,0.397,0.275,93.333,88953.000,1.000
-33.024,7.040,5.349,0.816,6.942,8.106,9.616,14.954,0.051,0.969,0.276,-0.031,0.275,0.336,93.333,88954.000,1.000
-25.290,11.448,6.556,0.960,4.440,8.403,7.641,9.371,0.049,0.972,0.279,-0.092,0.366,0.366,93.333,88955.000,1.000
-21.552,12.541,4.347,-2.971,-1.143,5.962,-0.673,-0.485,0.051,0.971,0.278,-0.061,0.336,0.153,93.333,88956.000,1.000
-26.942,8.478,-1.420,-11.821,-9.138,-0.688,-13.778,-13.104,0.049,0.969,0.278,-0.122,0.275,0.153,93.333,88957.000,1.000
-37.406,0.782,-8.981,-20.215,-15.836,-7.947,-21.762,-22.634,0.051,0.968,0.276,-0.183,0.122,0.214,93.333,88958.000,1.000
-40.908,-3.399,-12.422,-19.788,-14.891,-8.328,-16.525,-22.497,0.051,0.970,0.277,-0.122,0.092,0.214,93.333,88959.000,1.000
-33.512,-0.408,-8.534,-10.949,-6.903,-1.496,-5.138,-16.610,0.050,0.971,0.281,-0.153,0.122,0.122,93.333,88960.000,1.000
-24.777,4.995,-1.894,-2.529,0.292,4.963,-0.069,-14.521,0.050,0.969,0.281,-0.153,-0.061,0.214,93.333,88961.000,1.000
-22.004,7.894,2.157,0.462,3.289,7.012,-0.823,-16.029,0.053,0.971,0.280,-0.153,-0.183,0.275,93.333,88962.000,1.000
-21.287,9.194,4.625,1.479,6.106,7.564,1.601,-13.349,0.052,0.969,0.276,-0.122,-0.153,0.214,93.333,88963.000,1.000
-18.258,11.662,9.470,5.622,12.125,9.890,9.312,-4.590,0.052,0.970,0.279,-0.031,-0.244,0.305,93.333,88964.000,1.000
-14.308,14.424,16.183,11.943,18.914,12.802,14.875,3.386,0.053,0.970,0.277,-0.122,-0.244,0.153,93.333,88965.000,1.000
-11.350,14.031,19.908,15.263,21.791,12.624,11.844,5.026,0.052,0.969,0.279,-0.122,-0.183,0.122,93.333,88966.000,1.000
-10.468,9.400,17.655,13.910,19.440,8.086,3.592,3.712,0.053,0.969,0.279,-0.031,-0.214,0.244,93.333,88967.000,1.000
-11.833,3.292,11.121,10.698,14.342,2.226,-1.690,5.577,0.053,0.970,0.279,0.000,-0.244,0.305,93.333,88968.000,1.000
-13.347,-1.047,4.227,7.531,9.182,-1.100,-1.195,10.736,0.054,0.970,0.276,0.031,-0.214,0.366,93.333,88969.000,1.000
-14.027,-3.407,-0.681,3.651,4.291,-1.950,1.927,14.968,0.058,0.969,0.277,0.061,-0.092,0.305,93.333,88970.000,1.000
-14.428,-5.784,-4.564,-1.857,-1.003,-2.606,5.056,15.557,0.056,0.969,0.274,0.061,-0.092,0.336,93.333,88971.000,1.000
-12.902,-8.531,-9.242,-8.655,-5.998,-2.933,7.168,12.140,0.057,0.968,0.277,0.122,-0.183,0.458,93.333,88972.000,1.000
-9.226,-10.185,-14.258,-15.696,-10.018,-2.480,4.983,4.576,0.057,0.966,0.276,0.122,-0.061,0.458,93.333,88973.000,1.000
-8.642,-10.739,-17.984,-21.837,-14.124,-3.176,-3.436,-6.069,0.057,0.964,0.278,0.061,0.031,0.366,93.333,88974.000,1.000
-10.914,-9.997,-18.654,-24.466,-17.788,-4.936,-12.607,-15.026,0.058,0.964,0.277,0.000,0.031,0.488,93.333,88975.000,1.000
-6.863,-5.855,-14.331,-20.373,-17.844,-4.808,-15.329,-17.182,0.056,0.963,0.275,0.061,0.031,0.488,93.333,88976.000,1.000
2.098,-0.309,-7.145,-12.106,-14.702,-3.887,-12.188,-13.856,0.058,0.964,0.274,0.153,0.183,0.580,93.333,88977.000,1.000
3.575,0.000,-3.855,-7.788,-14.017,-7.396,-10.457,-12.118,0.057,0.963,0.272,0.214,0.275,0.580,93.333,88978.000,1.000
-1.705,-6.569,-7.077,-10.548,-18.671,-16.253,-15.450,-16.196,0.056,0.964,0.274,0.336,0.366,0.641,93.333,88979.000,1.000
-4.328,-14.769,-11.926,-15.176,-24.149,-25.588,-24.684,-22.612,0.057,0.963,0.269,0.305,0.305,0.732,93.333,88980.000,1.000
-6.374,-19.327,-12.969,-15.802,-23.785,-30.020,-29.863,-24.767,0.058,0.961,0.269,0.397,0.397,0.702,93.333,88981.000,1.000
-9.639,-17.053,-8.369,-10.393,-15.304,-26.147,-25.233,-20.231,0.058,0.962,0.273,0.305,0.458,0.732,93.333,88982.000,1.000
-4.315,-8.408,-0.039,-1.230,-2.958,-16.062,-15.090,-13.775,0.058,0.962,0.274,0.305,0.549,0.732,93.333,88983.000,1.000
7.651,-0.263,6.592,5.672,5.819,-8.187,-8.924,-12.459,0.055,0.964,0.274,0.275,0.580,0.732,93.333,88984.000,1.000
8.765,2.231,8.733,8.051,9.493,-5.972,-6.754,-14.652,0.054,0.965,0.273,0.305,0.702,0.610,93.333,88985.000,1.000
1.883,4.286,10.901,11.902,14.505,-2.554,-0.050,-10.325,0.052,0.966,0.273,0.275,0.732,0.488,93.333,88986.000,1.000
8.917,11.347,16.543,20.553,23.029,5.573,10.642,2.634,0.053,0.967,0.274,0.275,0.732,0.366,93.333,88987.000,1.000
27.009,17.625,20.697,27.054,27.631,11.498,15.767,14.165,0.053,0.967,0.274,0.336,0.702,0.336,93.333,88988.000,1.000
31.065,16.340,18.668,25.939,23.970,10.724,14.066,18.402,0.053,0.965,0.274,0.305,0.641,0.183,93.333,88989.000,1.000
18.776,11.579,13.705,21.540,17.502,8.196,12.667,19.861,0.052,0.968,0.273,0.305,0.610,0.122,93.333,88990.000,1.000
13.056,9.218,9.480,18.053,12.866,7.667,12.945,21.712,0.053,0.971,0.271,0.305,0.793,0.122,93.333,88991.000,1.000
23.224,7.795,5.322,14.086,8.001,5.691,9.443,21.381,0.055,0.971,0.272,0.153,0.763,0.031,93.333,88992.000,1.000
32.268,4.079,0.303,8.250,0.177,-1.296,-0.796,16.077,0.053,0.973,0.273,0.122,0.702,0.061,93.333,88993.000,1.000
24.486,-2.113,-6.206,0.607,-9.841,-11.472,-14.035,6.060,0.055,0.974,0.272,0.061,0.702,0.031,93.333,88994.000,1.000
10.025,-7.250,-12.452,-6.362,-17.105,-18.322,-21.711,-3.111,0.057,0.974,0.274,0.000,0.671,0.183,93.333,88995.000,1.000
9.814,-6.208,-12.977,-7.550,-16.306,-16.549,-18.560,-5.021,0.053,0.975,0.275,0.000,0.732,0.214,93.333,88996.000,1.000
22.232,-0.085,-7.743,-3.189,-10.503,-9.905,-11.147,-2.684,0.052,0.973,0.273,-0.183,0.671,0.183,93.333,88997.000,1.000
27.015,2.755,-5.197,-0.982,-9.629,-8.208,-10.995,-5.463,0.049,0.973,0.271,-0.153,0.671,0.336,93.333,88998.000,1.000
19.999,-1.531,-9.261,-4.918,-16.427,-14.168,-18.956,-15.374,0.050,0.973,0.272,-0.214,0.580,0.488,93.333,88999.000,1.000
17.767,-5.503,-12.190,-8.904,-21.162,-18.616,-23.698,-24.007,0.048,0.971,0.272,-0.244,0.580,0.488,93.333,89000.000,1.000
26.639,-2.711,-8.164,-7.391,-16.548,-14.011,-17.694,-24.744,0.050,0.975,0.275,-0.336,0.488,0.519,93.333,89001.000,1.000
33.057,1.138,-4.165,-4.982,-9.649,-6.447,-8.370,-22.116,0.051,0.974,0.274,-0.397,0.488,0.488,93.333,89002.000,1.000
29.507,0.539,-6.234,-6.463,-8.074,-3.232,-4.364,-21.736,0.050,0.971,0.275,-0.488,0.336,0.610,93.333,89003.000,1.000
25.805,1.294,-7.753,-7.200,-6.841,0.430,-1.139,-20.864,0.050,0.971,0.275,-0.580,0.275,0.671,93.333,89004.000,1.000
29.707,7.461,-2.770,-3.171,-1.316,8.577,5.071,-19.118,0.050,0.970,0.274,-0.763,0.153,0.702,93.333,89005.000,1.000
36.643,12.518,3.783,1.169,2.711,13.884,5.695,-22.978,0.049,0.970,0.273,-0.763,0.122,0.641,93.333,89006.000,1.000
40.994,11.836,6.955,2.450,1.893,11.427,-2.411,-29.892,0.049,0.971,0.276,-0.763,0.000,0.671,93.333,89007.000,1.000
43.296,10.236,9.524,5.155,3.421,8.419,-5.225,-24.378,0.051,0.970,0.276,-0.671,0.000,0.641,93.333,89008.000,1.000
43.556,11.700,13.864,12.575,11.820,11.204,6.861,-0.770,0.051,0.970,0.274,-0.610,0.000,0.519,93.333,89009.000,1.000
38.040,11.993,15.977,19.049,19.020,13.721,20.368,23.852,0.054,0.968,0.277,-0.641,0.031,0.549,93.333,89010.000,1.000
31.050,8.063,13.184,19.117,17.249,9.135,19.141,32.286,0.055,0.968,0.277,-0.580,-0.031,0.549,93.333,89011.000,1.000
34.462,5.091,9.815,16.525,11.367,2.624,8.971,28.908,0.054,0.967,0.277,-0.580,0.031,0.549,93.333,89012.000,1.000
45.320,7.313,9.672,16.327,9.605,2.360,5.526,27.449,0.054,0.967,0.276,-0.671,0.061,0.519,93.333,89013.000,1.000
47.588,11.634,10.715,16.889,12.202,7.339,11.014,31.065,0.053,0.966,0.275,-0.732,0.092,0.580,93.333,89014.000,1.000
39.205,12.948,9.690,14.250,13.529,10.038,14.234,31.860,0.056,0.965,0.273,-0.641,0.031,0.488,93.333,89015.000,1.000
32.673,9.955,6.461,8.579,10.166,6.805,8.511,23.833,0.056,0.965,0.271,-0.580,0.031,0.458,93.333,89016.000,1.000
33.506,5.830,3.117,3.653,4.283,1.521,-0.614,10.805,0.058,0.964,0.270,-0.610,0.061,0.427,93.333,89017.000,1.000
35.977,3.878,1.196,1.751,-0.426,-1.437,-6.064,0.573,0.057,0.964,0.272,-0.610,0.214,0.458,93.333,89018.000,1.000
36.017,4.145,0.829,1.560,-2.548,-1.872,-7.009,-3.610,0.058,0.966,0.275,-0.519,0.092,0.305,93.333,89019.000,1.000
36.241,4.449,0.364,-0.245,-3.847,-1.825,-7.774,-5.534,0.057,0.965,0.275,-0.458,0.214,0.336,93.333,89020.000,1.000
38.684,3.108,-1.943,-5.045,-6.792,-2.685,-12.159,-10.549,0.057,0.967,0.275,-0.427,0.336,0.244,93.333,89021.000,1.000
40.772,1.950,-3.621,-8.328,-8.706,-1.988,-15.079,-15.934,0.055,0.966,0.273,-0.488,0.397,0.153,93.333,89022.000,1.000
40.703,4.701,-0.936,-4.767,-4.391,4.540,-7.796,-14.191,0.054,0.965,0.276,-0.427,0.336,0.092,93.333,89023.000,1.000
40.173,9.667,2.937,1.910,3.245,14.361,5.508,-7.923,0.055,0.965,0.277,-0.397,0.427,0.122,93.333,89024.000,1.000
39.280,10.335,1.879,3.186,5.539,18.508,10.691,-8.331,0.055,0.965,0.272,-0.366,0.397,0.122,93.333,89025.000,1.000
35.833,7.203,-0.834,0.297,2.860,15.478,5.880,-15.960,0.054,0.966,0.273,-0.458,0.519,0.061,93.333,89026.000,1.000
31.112,7.879,3.126,1.812,3.519,13.597,3.300,-19.170,0.052,0.967,0.276,-0.427,0.458,0.000,93.333,89027.000,1.000
29.014,12.118,10.710,7.487,7.345,15.117,7.369,-13.989,0.053,0.969,0.271,-0.427,0.458,0.122,93.333,89028.000,1.000
29.126,11.212,10.502,8.607,5.703,12.834,8.582,-8.792,0.052,0.969,0.274,-0.427,0.427,0.153,93.333,89029.000,1.000
26.079,3.362,0.869,2.148,-2.852,5.191,1.630,-8.199,0.051,0.968,0.276,-0.549,0.336,0.122,93.333,89030.000,1.000
17.999,-2.921,-7.677,-4.796,-8.704,1.072,-2.406,-4.382,0.051,0.968,0.275,-0.427,0.397,0.061,93.333,89031.000,1.000
10.634,-2.267,-7.791,-4.919,-5.229,4.954,6.127,8.730,0.049,0.969,0.276,-0.397,0.244,0.031,93.333,89032.000,1.000
8.446,-1.737,-5.626,-2.642,-1.378,5.830,12.164,18.674,0.049,0.971,0.277,-0.427,0.153,0.122,93.333,89033.000,1.000
9.381,-9.130,-10.137,-7.289,-8.787,-6.367,-1.451,11.539,0.050,0.971,0.275,-0.519,0.061,0.122,93.333,89034.000,1.000
10.844,-18.123,-17.357,-15.459,-20.921,-21.183,-19.872,-2.059,0.051,0.969,0.276,-0.580,0.122,0.092,93.333,89035.000,1.000
11.177,-18.738,-18.053,-16.737,-23.849,-23.696,-20.757,-4.950,0.052,0.971,0.279,-0.671,-0.031,0.122,93.333,89036.000,1.000
8.551,-13.492,-13.395,-11.502,-18.139,-17.012,-9.388,-0.583,0.050,0.971,0.281,-0.702,-0.122,0.153,93.333,89037.000,1.000
6.887,-9.718,-9.751,-7.352,-12.920,-11.596,-1.895,-0.349,0.050,0.970,0.282,-0.732,0.031,0.244,93.333,89038.000,1.000
12.888,-7.142,-7.363,-5.928,-10.361,-8.624,-1.105,-4.287,0.051,0.970,0.279,-0.702,-0.092,0.183,93.333,89039.000,1.000
21.860,-2.935,-3.595,-3.717,-7.599,-5.364,-2.919,-7.109,0.052,0.971,0.279,-0.641,-0.061,0.305,93.333,89040.000,1.000
23.722,1.147,1.125,0.822,-4.304,-2.949,-5.431,-7.872,0.053,0.971,0.282,-0.671,-0.122,0.336,93.333,89041.000,1.000
22.543,3.161,5.513,6.254,-1.665,-2.065,-7.153,-8.567,0.052,0.971,0.285,-0.793,-0.183,0.305,93.333,89042.000,1.000
27.330,4.121,8.362,9.050,-0.731,-1.372,-8.098,-12.311,0.053,0.968,0.282,-0.793,-0.244,0.244,93.333,89043.000,1.000
32.686,5.865,8.852,7.005,-1.329,0.321,-8.797,-20.128,0.054,0.969,0.281,-0.763,-0.183,0.275,93.333,89044.000,1.000
31.170,11.406,10.789,5.102,1.355,6.400,-4.728,-25.461,0.054,0.969,0.278,-0.763,-0.275,0.275,93.333,89045.000,1.000
28.090,20.837,17.401,8.884,10.386,16.881,4.885,-22.708,0.054,0.969,0.277,-0.793,-0.244,0.183,93.333,89046.000,1.000
28.342,27.345,23.333,14.522,19.101,22.620,9.021,-17.350,0.056,0.970,0.277,-0.732,-0.214,0.214,93.333,89047.000,1.000
28.669,27.473,24.531,17.939,22.116,19.740,4.192,-12.606,0.056,0.969,0.281,-0.671,-0.031,0.366,93.333,89048.000,1.000
25.659,26.557,25.998,22.918,24.412,17.477,4.392,-0.936,0.057,0.966,0.280,-0.671,0.061,0.336,93.333,89049.000,1.000
18.125,26.285,28.650,29.487,28.308,20.581,15.662,17.418,0.058,0.967,0.281,-0.610,0.061,0.244,93.333,89050.000,1.000
8.318,20.869,24.003,29.312,26.563,21.598,24.288,28.521,0.059,0.966,0.279,-0.671,0.183,0.214,93.333,89051.000,1.000
2.632,8.844,9.332,19.113,15.878,15.126,19.463,25.650,0.057,0.964,0.278,-0.519,0.275,0.214,93.333,89052.000,1.000
2.856,-3.224,-5.847,6.162,3.851,5.681,8.341,18.341,0.058,0.965,0.277,-0.397,0.244,0.214,93.333,89053.000,1.000
1.416,-8.519,-11.939,-1.389,-1.041,0.818,4.444,17.939,0.057,0.964,0.277,-0.305,0.397,0.305,93.333,89054.000,1.000
-7.129,-5.960,-8.992,-1.809,1.430,2.608,10.365,24.298,0.056,0.963,0.280,-0.336,0.397,0.336,93.333,89055.000,1.000
-14.566,-0.315,-3.297,1.653,5.262,6.393,15.968,28.026,0.057,0.967,0.280,-0.244,0.488,0.397,93.333,89056.000,1.000
-9.043,2.350,-0.045,4.532,5.494,6.700,12.370,22.510,0.059,0.964,0.277,-0.214,0.610,0.275,93.333,89057.000,1.000
5.561,1.016,0.358,4.924,2.943,3.496,3.509,12.386,0.060,0.964,0.277,-0.092,0.671,0.366,93.333,89058.000,1.000
13.120,-0.398,0.499,4.479,1.677,0.709,-0.223,7.321,0.059,0.964,0.280,-0.061,0.793,0.305,93.333,89059.000,1.000
7.041,-0.667,-0.010,3.245,1.305,-1.442,1.055,7.164,0.056,0.964,0.279,-0.092,0.885,0.336,93.333,89060.000,1.000
-2.873,-2.331,-4.023,-1.682,-2.326,-5.877,-2.722,2.485,0.057,0.966,0.278,-0.031,0.946,0.366,93.333,89061.000,1.000
-5.718,-3.953,-8.397,-8.099,-6.419,-8.855,-10.104,-6.852,0.055,0.965,0.278,0.092,0.946,0.305,93.333,89062.000,1.000
-1.493,0.049,-4.840,-7.271,-1.422,-1.895,-5.569,-8.169,0.054,0.966,0.279,0.061,0.916,0.275,93.333,89063.000,1.000
4.397,8.680,6.554,2.595,12.245,11.915,11.815,0.190,0.056,0.968,0.281,-0.031,0.977,0.336,93.333,89064.000,1.000
8.524,11.807,13.998,10.253,19.472,16.484,19.238,-0.023,0.055,0.968,0.281,0.031,1.038,0.305,93.333,89065.000,1.000
9.355,4.669,10.644,7.815,12.132,5.477,4.889,-16.997,0.054,0.969,0.280,0.000,0.977,0.305,93.333,89066.000,1.000
7.687,-3.543,5.093,3.185,2.299,-6.982,-11.569,-31.445,0.054,0.966,0.277,0.122,0.946,0.305,93.333,89067.000,1.000
7.695,-3.163,7.706,6.709,3.179,-7.298,-10.567,-25.741,0.052,0.968,0.280,0.061,0.916,0.275,93.333,89068.000,1.000
12.516,2.190,14.966,14.928,10.261,-0.539,-0.372,-8.814,0.051,0.967,0.276,0.092,0.916,0.214,93.333,89069.000,1.000
18.131,3.215,16.705,17.384,11.781,1.222,2.318,1.676,0.051,0.968,0.276,0.092,0.885,0.336,93.333,89070.000,1.000
17.588,-1.450,11.625,12.399,6.009,-4.050,-3.537,2.922,0.051,0.968,0.279,0.000,0.885,0.397,93.333,89071.000,1.000
11.367,-7.116,5.405,6.368,-0.899,-10.129,-8.754,3.109,0.052,0.968,0.278,0.000,0.793,0.366,93.333,89072.000,1.000
6.633,-10.444,1.408,4.342,-3.941,-10.816,-5.668,8.907,0.052,0.969,0.278,0.031,0.702,0.366,93.333,89073.000,1.000
5.567,-10.887,-0.255,6.812,-2.473,-5.301,5.427,20.147,0.051,0.969,0.280,0.092,0.610,0.458,93.333,89074.000,1.000
1.406,-12.142,-2.957,8.449,-2.311,-1.768,12.039,27.741,0.052,0.970,0.278,0.031,0.580,0.458,93.333,89075.000,1.000
-9.737,-18.905,-11.108,2.530,-9.884,-8.448,3.272,22.690,0.052,0.971,0.281,-0.061,0.519,0.519,93.333,89076.000,1.000
-19.309,-28.175,-21.526,-8.288,-20.801,-20.070,-11.027,10.465,0.052,0.971,0.279,-0.214,0.610,0.549,93.333,89077.000,1.000
-17.202,-31.800,-25.163,-14.032,-24.616,-25.346,-13.597,4.326,0.053,0.970,0.281,-0.244,0.519,0.519,93.333,89078.000,1.000
-6.575,-28.193,-19.888,-11.771,-20.686,-24.115,-7.505,5.445,0.052,0.969,0.280,-0.397,0.458,0.488,93.333,89079.000,1.000
1.235,-23.566,-13.087,-8.597,-17.950,-24.417,-8.652,3.627,0.052,0.969,0.278,-0.275,0.458,0.519,93.333,89080.000,1.000
0.933,-21.460,-10.131,-9.319,-19.388,-27.057,-15.944,-3.575,0.052,0.969,0.278,-0.275,0.397,0.488,93.333,89081.000,1.000
-3.272,-18.674,-8.281,-10.055,-19.112,-26.126,-15.637,-8.672,0.053,0.968,0.277,-0.275,0.366,0.488,93.333,89082.000,1.000
-5.249,-13.465,-4.930,-7.686,-15.959,-22.192,-10.328,-11.496,0.054,0.969,0.278,-0.275,0.305,0.427,93.333,89083.000,1.000
-3.384,-8.684,-2.312,-5.715,-14.692,-19.834,-11.770,-18.570,0.054,0.967,0.277,-0.336,0.305,0.488,93.333,89084.000,1.000
0.764,-5.289,-1.072,-6.382,-14.674,-16.982,-16.371,-27.937,0.056,0.966,0.277,-0.305,0.336,0.488,93.333,89085.000,1.000
4.359,-1.451,1.442,-6.654,-12.064,-11.221,-15.950,-33.366,0.055,0.967,0.277,-0.244,0.275,0.488,93.333,89086.000,1.000
5.168,3.907,6.795,-3.196,-6.885,-5.741,-11.866,-33.786,0.054,0.967,0.277,-0.305,0.305,0.427,93.333,89087.000,1.000
5.009,10.228,13.729,3.573,-0.698,-2.493,-6.303,-29.978,0.056,0.967,0.277,-0.244,0.305,0.397,93.333,89088.000,1.000
5.402,13.658,17.781,8.626,3.463,-2.522,-2.281,-24.912,0.055,0.967,0.278,-0.305,0.336,0.275,93.333,89089.000,1.000
3.018,11.019,15.857,7.958,2.522,-6.840,-4.936,-22.652,0.054,0.969,0.278,-0.305,0.366,0.336,93.333,89090.000,1.000
-3.420,7.326,12.360,4.945,0.321,-9.594,-9.621,-19.356,0.053,0.968,0.277,-0.244,0.244,0.336,93.333,89091.000,1.000
-7.014,9.236,12.857,5.016,2.874,-4.235,-7.007,-8.055,0.054,0.969,0.278,-0.244,0.244,0.244,93.333,89092.000,1.000
-0.752,14.201,15.382,8.326,8.360,5.464,1.519,8.903,0.053,0.968,0.279,-0.336,0.214,0.366,93.333,89093.000,1.000
8.778,14.387,14.084,10.804,9.979,11.120,8.067,22.157,0.054,0.969,0.278,-0.275,0.275,0.336,93.333,89094.000,1.000
6.718,6.872,6.643,8.376,4.532,9.655,9.054,25.543,0.053,0.969,0.278,-0.336,0.244,0.244,93.333,89095.000,1.000
-7.078,-3.878,-3.853,1.034,-4.768,3.500,5.906,20.934,0.054,0.968,0.278,-0.427,0.305,0.244,93.333,89096.000,1.000
-18.264,-12.289,-12.669,-7.210,-12.920,-4.099,0.433,14.070,0.053,0.966,0.278,-0.214,0.214,0.275,93.333,89097.000,1.000
-21.518,-16.672,-17.278,-11.855,-17.593,-10.696,-5.290,9.105,0.052,0.967,0.277,-0.244,0.153,0.214,93.333,89098.000,1.000
-24.480,-17.950,-18.277,-11.400,-18.909,-14.590,-7.217,7.827,0.053,0.966,0.278,-0.244,0.153,0.244,93.333,89099.000,1.000
-32.319,-18.987,-19.686,-10.685,-20.426,-18.016,-7.229,6.141,0.054,0.968,0.278,-0.183,0.183,0.244,93.333,89100.000,1.000
-40.177,-21.548,-23.307,-14.566,-24.982,-23.908,-12.927,-2.275,0.053,0.967,0.277,-0.214,0.275,0.305,93.333,89101.000,1.000
-39.645,-20.651,-22.576,-17.214,-26.165,-26.734,-19.740,-11.293,0.053,0.968,0.277,-0.153,0.061,0.336,93.333,89102.000,1.000
-31.128,-11.826,-12.737,-11.170,-17.136,-19.452,-14.649,-9.208,0.052,0.968,0.278,-0.092,0.092,0.275,93.333,89103.000,1.000
-23.132,-1.786,-1.297,-1.819,-4.643,-7.702,-1.228,-0.724,0.053,0.965,0.277,-0.244,0.000,0.305,93.333,89104.000,1.000
-18.896,0.293,2.887,1.608,0.317,-2.895,3.263,-0.733,0.053,0.966,0.274,-0.244,-0.031,0.305,93.333,89105.000,1.000
-15.687,-3.092,2.044,0.128,-1.540,-5.537,-4.967,-11.055,0.054,0.964,0.275,-0.275,0.000,0.244,93.333,89106.000,1.000
-12.935,-1.931,4.292,0.949,-0.641,-6.023,-9.897,-18.389,0.054,0.967,0.275,-0.183,0.000,0.305,93.333,89107.000,1.000
-10.306,6.524,12.260,6.689,6.895,-0.175,-1.736,-14.884,0.052,0.968,0.276,-0.214,-0.122,0.336,93.333,89108.000,1.000
-5.421,14.618,20.453,13.114,14.031,5.234,6.518,-9.336,0.052,0.969,0.277,-0.214,-0.122,0.244,93.333,89109.000,1.000
1.303,15.729,22.772,15.177,13.944,4.434,1.765,-10.688,0.049,0.968,0.279,-0.214,-0.183,0.183,93.333,89110.000,1.000
6.498,11.363,18.881,11.958,8.691,0.048,-9.964,-14.950,0.052,0.971,0.281,-0.153,-0.122,0.244,93.333,89111.000,1.000
7.400,4.953,11.386,5.971,3.076,-3.751,-17.300,-15.140,0.053,0.968,0.278,-0.122,-0.244,0.275,93.333,89112.000,1.000
3.489,-2.336,2.979,1.762,-0.382,-5.179,-15.035,-7.405,0.054,0.970,0.278,-0.061,-0.183,0.214,93.333,89113.000,1.000
-0.648,-8.405,-3.173,2.002,-0.855,-3.945,-5.032,8.324,0.054,0.968,0.279,-0.244,-0.214,0.183,93.333,89114.000,1.000
0.176,-12.930,-7.721,1.499,-2.319,-4.248,0.434,21.239,0.051,0.967,0.277,-0.153,-0.244,0.183,93.333,89115.000,1.000
0.152,-19.055,-14.892,-5.864,-9.232,-10.104,-6.524,20.286,0.050,0.967,0.277,-0.153,-0.122,0.122,93.333,89116.000,1.000
-7.467,-24.626,-22.943,-14.887,-16.423,-15.736,-12.611,13.451,0.052,0.965,0.272,-0.092,-0.214,0.061,93.333,89117.000,1.000
-11.565,-23.280,-25.448,-16.706,-16.209,-13.366,-3.896,15.019,0.053,0.963,0.273,-0.061,-0.153,0.000,93.333,89118.000,1.000
-2.751,-17.774,-23.295,-13.808,-11.930,-7.267,9.454,21.839,0.054,0.965,0.276,-0.061,-0.214,-0.061,93.333,89119.000,1.000
3.627,-16.990,-22.793,-14.470,-11.813,-7.012,9.671,21.092,0.055,0.966,0.276,0.061,-0.214,-0.031,93.333,89120.000,1.000
