EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
9.476,5.947,-3.655,5.985,2.084,2.406,0.436,7.975,0.031,0.977,0.261,0.305,0.275,0.854,93.333,17824.000,1.000
9.904,8.814,-0.967,9.047,2.761,5.791,4.817,10.132,0.031,0.975,0.260,0.183,0.275,0.946,93.333,17825.000,1.000
5.892,8.780,-0.410,9.728,2.820,6.069,10.161,12.841,0.030,0.975,0.263,0.122,0.214,1.007,93.333,17826.000,1.000
3.796,7.100,-1.951,5.850,3.595,5.608,12.694,12.922,0.030,0.975,0.262,0.122,0.275,1.007,93.333,17827.000,1.000
6.539,5.066,-4.621,-0.276,5.579,5.611,9.461,8.850,0.029,0.976,0.261,0.061,0.244,1.099,93.333,17828.000,1.000
8.015,2.434,-7.503,-5.010,7.404,4.511,2.170,2.240,0.030,0.975,0.262,0.061,0.244,1.160,93.333,17829.000,1.000
5.040,0.698,-7.975,-5.999,8.553,3.535,-1.217,-1.530,0.029,0.975,0.261,0.092,0.153,1.190,93.333,17830.000,1.000
1.629,1.482,-4.790,-2.988,9.889,4.574,3.073,0.261,0.030,0.975,0.263,-0.031,0.214,1.221,93.333,17831.000,1.000
-0.528,2.031,-2.263,-0.342,9.981,3.726,6.140,1.373,0.030,0.974,0.265,-0.122,0.336,1.129,93.333,17832.000,1.000
-2.222,-0.776,-4.683,-3.182,6.589,-2.661,-0.725,-4.545,0.030,0.975,0.262,-0.214,0.214,1.129,93.333,17833.000,1.000
-0.668,-2.944,-7.595,-7.353,2.312,-7.435,-8.618,-10.233,0.029,0.973,0.263,-0.153,0.244,1.099,93.333,17834.000,1.000
3.954,0.323,-5.012,-5.006,1.121,-2.929,-5.420,-5.806,0.031,0.971,0.262,-0.183,0.336,1.190,93.333,17835.000,1.000
4.286,4.953,-0.817,0.968,1.807,3.867,1.851,2.838,0.031,0.972,0.260,-0.183,0.397,1.160,93.333,17836.000,1.000
-2.060,5.164,-1.368,1.924,2.025,3.372,1.759,4.924,0.032,0.972,0.263,-0.183,0.336,1.160,93.333,17837.000,1.000
-9.254,1.092,-6.238,-3.619,2.114,-1.960,-3.233,0.485,0.033,0.972,0.261,-0.214,0.336,1.160,93.333,17838.000,1.000
-13.880,-4.597,-11.829,-10.077,2.175,-5.611,-6.307,-4.548,0.034,0.971,0.263,-0.275,0.427,1.099,93.333,17839.000,1.000
-16.215,-8.115,-14.921,-12.472,0.984,-5.549,-5.537,-5.584,0.031,0.971,0.263,-0.214,0.427,1.007,93.333,17840.000,1.000
-16.014,-6.660,-13.954,-11.781,-1.315,-3.240,-2.809,-2.289,0.032,0.971,0.264,-0.153,0.366,0.946,93.333,17841.000,1.000
-13.859,-3.632,-11.433,-12.172,-1.137,-2.000,-2.817,-0.497,0.034,0.971,0.265,-0.214,0.519,0.946,93.333,17842.000,1.000
-11.980,-4.070,-11.021,-14.144,3.583,-3.236,-8.158,-5.791,0.034,0.970,0.264,-0.244,0.580,0.977,93.333,17843.000,1.000
-11.746,-6.566,-12.122,-14.671,7.952,-3.938,-13.467,-14.372,0.034,0.970,0.262,-0.122,0.610,0.977,93.333,17844.000,1.000
-12.180,-6.895,-11.760,-12.704,6.202,-1.974,-11.854,-17.410,0.033,0.969,0.259,-0.183,0.671,0.885,93.333,17845.000,1.000
-12.001,-4.513,-9.238,-9.896,0.283,0.013,-5.687,-13.136,0.032,0.970,0.261,-0.092,0.610,0.885,93.333,17846.000,1.000
-11.292,-2.037,-6.310,-7.737,-3.183,-1.324,-3.089,-8.599,0.032,0.970,0.261,-0.031,0.732,0.946,93.333,17847.000,1.000
-10.215,-1.641,-4.614,-5.923,-1.566,-5.172,-6.251,-9.890,0.032,0.972,0.259,-0.061,0.671,0.824,93.333,17848.000,1.000
-8.726,-1.253,-2.589,-2.302,1.787,-6.294,-8.745,-13.602,0.031,0.971,0.260,-0.061,0.824,0.854,93.333,17849.000,1.000
-6.251,3.195,2.417,2.863,2.039,-1.506,-5.107,-12.097,0.031,0.971,0.260,0.061,0.824,0.946,93.333,17850.000,1.000
-2.032,9.264,7.507,4.932,-0.488,3.568,0.472,-5.967,0.031,0.969,0.264,0.031,0.824,0.977,93.333,17851.000,1.000
2.589,10.316,7.579,2.466,-0.223,2.048,1.744,-1.959,0.031,0.970,0.267,0.092,0.977,1.007,93.333,17852.000,1.000
5.257,7.560,5.561,1.331,3.289,-2.285,0.559,-0.940,0.031,0.970,0.264,0.000,0.946,0.977,93.333,17853.000,1.000
5.254,7.669,7.867,5.752,3.961,-2.514,0.207,0.768,0.032,0.972,0.263,-0.031,0.977,1.068,93.333,17854.000,1.000
4.227,11.104,12.700,11.441,0.423,-0.304,-0.420,3.208,0.032,0.973,0.263,-0.092,0.885,1.068,93.333,17855.000,1.000
5.383,14.156,14.685,13.005,-2.819,1.037,-0.650,5.048,0.030,0.974,0.263,-0.122,0.885,1.099,93.333,17856.000,1.000
9.505,16.761,15.342,12.461,-3.316,4.166,3.259,8.248,0.030,0.974,0.266,-0.183,0.854,1.068,93.333,17857.000,1.000
13.895,20.743,19.349,14.474,-1.504,11.108,11.644,14.338,0.030,0.974,0.264,-0.092,0.885,1.068,93.333,17858.000,1.000
16.452,23.943,24.207,16.584,1.165,17.078,18.051,18.599,0.029,0.975,0.266,-0.183,0.916,1.068,93.333,17859.000,1.000
16.808,21.927,22.599,13.083,1.889,16.480,15.792,15.008,0.031,0.975,0.266,-0.214,0.793,1.190,93.333,17860.000,1.000
13.849,15.269,14.506,6.310,0.388,10.720,6.964,6.073,0.031,0.976,0.266,-0.305,0.793,1.160,93.333,17861.000,1.000
7.517,8.920,7.180,2.271,-0.344,3.893,-3.038,-1.906,0.029,0.974,0.266,-0.366,0.641,1.160,93.333,17862.000,1.000
2.442,5.584,4.302,0.330,0.025,-2.836,-13.303,-8.180,0.027,0.974,0.267,-0.305,0.671,1.099,93.333,17863.000,1.000
1.777,4.509,3.840,-2.864,-0.317,-7.638,-20.899,-13.275,0.029,0.975,0.262,-0.488,0.580,1.038,93.333,17864.000,1.000
0.066,3.575,3.043,-7.004,-2.116,-8.384,-21.435,-15.728,0.030,0.974,0.261,-0.549,0.610,0.946,93.333,17865.000,1.000
-7.097,1.472,1.159,-9.320,-4.595,-6.520,-18.233,-16.719,0.028,0.974,0.260,-0.458,0.641,0.916,93.333,17866.000,1.000
-12.274,0.370,0.630,-7.489,-3.854,-3.210,-15.831,-18.074,0.028,0.973,0.260,-0.427,0.488,0.977,93.333,17867.000,1.000
-8.038,2.688,3.642,-3.621,1.511,1.452,-13.366,-18.984,0.029,0.973,0.263,-0.458,0.427,0.916,93.333,17868.000,1.000
-2.057,4.836,6.328,-3.355,4.747,3.982,-11.485,-19.202,0.031,0.974,0.260,-0.397,0.366,0.793,93.333,17869.000,1.000
-5.321,1.681,3.226,-7.511,0.988,2.415,-11.571,-19.177,0.030,0.972,0.262,-0.549,0.275,0.732,93.333,17870.000,1.000
-14.416,-4.915,-4.097,-11.116,-5.491,0.688,-10.555,-17.848,0.029,0.972,0.264,-0.519,0.183,0.793,93.333,17871.000,1.000
-19.910,-9.753,-10.227,-11.968,-9.473,0.594,-6.771,-14.380,0.032,0.973,0.265,-0.641,0.244,0.763,93.333,17872.000,1.000
-20.869,-11.358,-12.872,-12.252,-9.367,-0.821,-2.677,-8.850,0.031,0.973,0.265,-0.610,0.214,0.702,93.333,17873.000,1.000
-20.951,-10.844,-12.217,-11.871,-4.857,-3.153,1.328,-1.113,0.031,0.971,0.266,-0.610,0.122,0.793,93.333,17874.000,1.000
-21.463,-10.507,-10.208,-8.740,0.636,-3.824,5.168,6.710,0.031,0.971,0.265,-0.549,0.122,0.793,93.333,17875.000,1.000
-22.851,-13.251,-10.659,-4.836,0.150,-5.290,5.068,10.323,0.032,0.972,0.266,-0.549,0.092,0.824,93.333,17876.000,1.000
-25.056,-17.995,-14.576,-4.427,-6.043,-10.282,1.221,9.656,0.033,0.971,0.266,-0.610,0.061,0.732,93.333,17877.000,1.000
-26.375,-19.646,-18.314,-7.328,-8.368,-14.913,0.560,9.042,0.032,0.972,0.265,-0.580,0.183,0.763,93.333,17878.000,1.000
-25.352,-16.624,-19.019,-9.762,-4.119,-14.658,4.943,9.533,0.032,0.970,0.264,-0.549,0.183,0.793,93.333,17879.000,1.000
-22.994,-13.623,-18.272,-11.151,-1.162,-12.040,6.887,7.190,0.033,0.971,0.263,-0.549,0.153,0.732,93.333,17880.000,1.000
-20.375,-13.578,-17.464,-12.628,-2.756,-10.907,2.916,0.810,0.034,0.971,0.261,-0.488,0.153,0.854,93.333,17881.000,1.000
-17.039,-12.502,-14.061,-11.823,-5.257,-8.964,0.076,-4.604,0.033,0.970,0.265,-0.549,0.214,0.824,93.333,17882.000,1.000
-14.315,-7.096,-6.794,-7.126,-5.732,-3.972,3.098,-5.399,0.033,0.971,0.267,-0.458,0.244,0.946,93.333,17883.000,1.000
-13.266,0.343,1.874,0.360,-4.067,1.247,7.699,-3.263,0.034,0.972,0.264,-0.549,0.366,0.977,93.333,17884.000,1.000
-11.466,6.252,9.125,9.413,-3.834,3.626,7.588,-2.238,0.035,0.971,0.264,-0.458,0.305,0.946,93.333,17885.000,1.000
-8.841,7.767,11.901,14.419,-6.071,1.579,-0.977,-6.999,0.036,0.971,0.265,-0.549,0.275,0.854,93.333,17886.000,1.000
-8.501,3.641,8.485,9.177,-6.049,-4.883,-15.724,-18.130,0.036,0.968,0.266,-0.488,0.336,0.854,93.333,17887.000,1.000
-9.409,-2.729,2.581,-0.707,-3.782,-10.976,-26.397,-28.004,0.036,0.967,0.266,-0.549,0.519,0.793,93.333,17888.000,1.000
-7.252,-5.053,0.476,-4.335,-3.538,-9.178,-22.891,-27.559,0.033,0.968,0.266,-0.549,0.427,0.793,93.333,17889.000,1.000
-2.740,-1.868,3.110,-1.682,-4.234,0.776,-8.405,-18.173,0.035,0.969,0.265,-0.519,0.488,0.702,93.333,17890.000,1.000
-0.711,1.487,5.496,0.169,-3.826,9.095,1.890,-11.053,0.037,0.969,0.266,-0.427,0.458,0.641,93.333,17891.000,1.000
-0.762,1.951,5.258,0.386,-4.525,9.825,1.751,-10.611,0.035,0.970,0.265,-0.366,0.549,0.671,93.333,17892.000,1.000
0.092,1.506,4.368,1.671,-6.988,7.660,0.057,-9.340,0.033,0.969,0.264,-0.305,0.549,0.732,93.333,17893.000,1.000
-2.715,-1.414,1.007,-0.113,-8.298,4.262,-1.036,-5.300,0.034,0.971,0.263,-0.305,0.671,0.702,93.333,17894.000,1.000
-13.688,-9.708,-8.238,-9.446,-7.888,-4.684,-9.177,-5.753,0.036,0.970,0.265,-0.366,0.732,0.610,93.333,17895.000,1.000
-24.977,-16.796,-17.355,-18.710,-6.917,-14.217,-18.420,-8.220,0.035,0.972,0.263,-0.275,0.702,0.671,93.333,17896.000,1.000
-26.235,-13.464,-16.205,-17.029,-3.718,-12.807,-13.347,-0.984,0.034,0.972,0.267,-0.366,0.580,0.549,93.333,17897.000,1.000
-19.475,-3.645,-6.807,-7.159,0.563,-1.995,2.827,14.719,0.034,0.972,0.266,-0.366,0.610,0.519,93.333,17898.000,1.000
-14.768,0.126,-1.694,-1.340,-0.002,4.851,11.695,24.099,0.035,0.973,0.267,-0.458,0.641,0.610,93.333,17899.000,1.000
-16.510,-5.080,-5.779,-3.713,-4.195,2.678,8.533,21.612,0.034,0.974,0.266,-0.397,0.580,0.641,93.333,17900.000,1.000
-20.000,-10.565,-11.280,-6.932,-3.401,-1.582,4.669,16.295,0.034,0.974,0.265,-0.427,0.549,0.580,93.333,17901.000,1.000
-19.857,-10.465,-11.706,-5.600,2.028,-2.982,5.866,14.679,0.033,0.974,0.265,-0.427,0.519,0.427,93.333,17902.000,1.000
-16.755,-7.516,-9.775,-4.066,2.667,-2.863,8.259,14.013,0.034,0.974,0.264,-0.488,0.580,0.458,93.333,17903.000,1.000
-14.903,-5.582,-9.665,-7.361,-2.735,-2.293,9.803,11.278,0.034,0.973,0.265,-0.397,0.458,0.519,93.333,17904.000,1.000
-15.541,-4.460,-10.211,-11.765,-6.036,-0.489,11.968,7.809,0.034,0.973,0.266,-0.549,0.549,0.549,93.333,17905.000,1.000
-14.091,-2.397,-8.551,-11.588,-3.932,2.157,14.519,4.927,0.033,0.975,0.267,-0.610,0.427,0.580,93.333,17906.000,1.000
-7.534,-0.191,-5.890,-9.431,-1.281,3.477,14.686,0.220,0.031,0.974,0.266,-0.549,0.427,0.519,93.333,17907.000,1.000
-2.575,-0.737,-6.231,-12.260,-2.059,1.404,8.895,-10.492,0.032,0.976,0.264,-0.641,0.275,0.488,93.333,17908.000,1.000
-6.391,-4.428,-10.543,-20.984,-3.862,-4.114,-4.473,-27.370,0.032,0.973,0.269,-0.671,0.244,0.519,93.333,17909.000,1.000
-12.618,-7.328,-14.489,-28.083,-2.650,-9.990,-19.848,-42.332,0.032,0.971,0.268,-0.702,0.092,0.336,93.333,17910.000,1.000
-9.942,-5.571,-12.743,-25.619,0.769,-10.922,-25.653,-43.969,0.032,0.971,0.262,-0.824,0.092,0.366,93.333,17911.000,1.000
-0.489,-0.217,-5.538,-14.838,2.380,-4.934,-18.302,-30.332,0.032,0.970,0.264,-0.732,0.031,0.336,93.333,17912.000,1.000
4.152,4.168,0.695,-4.834,0.856,2.842,-9.063,-12.996,0.032,0.971,0.266,-0.793,0.061,0.366,93.333,17913.000,1.000
0.726,4.851,0.390,-2.535,-1.555,6.941,-7.064,-3.387,0.033,0.969,0.268,-0.916,0.000,0.397,93.333,17914.000,1.000
-4.369,2.981,-4.702,-6.529,-2.714,8.377,-5.857,0.282,0.032,0.971,0.266,-0.824,0.031,0.244,93.333,17915.000,1.000
-6.429,0.724,-8.244,-9.752,-1.880,9.241,0.955,5.559,0.034,0.969,0.265,-0.763,0.000,0.122,93.333,17916.000,1.000
-6.480,-2.164,-8.406,-9.246,0.420,7.113,6.178,11.737,0.034,0.969,0.264,-0.824,-0.031,0.244,93.333,17917.000,1.000
-6.837,-6.486,-8.185,-8.138,1.263,1.679,4.472,13.990,0.031,0.971,0.268,-0.854,-0.153,0.244,93.333,17918.000,1.000
-6.443,-9.360,-6.380,-4.832,-1.699,-0.613,3.411,14.522,0.034,0.974,0.267,-0.885,0.061,0.244,93.333,17919.000,1.000
-2.811,-7.258,0.843,6.144,-5.509,4.432,9.376,18.562,0.033,0.971,0.269,-0.824,-0.031,0.214,93.333,17920.000,1.000
2.535,-2.034,10.000,19.597,-4.654,11.969,18.012,25.109,0.034,0.970,0.269,-0.702,-0.092,0.183,93.333,17921.000,1.000
5.868,1.402,13.469,22.902,1.776,14.636,21.202,28.152,0.035,0.971,0.268,-0.702,-0.122,0.153,93.333,17922.000,1.000
7.377,2.262,11.341,16.438,7.400,11.946,16.545,25.172,0.035,0.970,0.267,-0.671,-0.031,0.153,93.333,17923.000,1.000
9.454,4.290,10.607,13.297,5.326,10.521,11.371,21.370,0.035,0.969,0.267,-0.549,0.000,0.153,93.333,17924.000,1.000
11.790,8.848,14.009,17.428,-0.341,14.600,14.182,22.338,0.033,0.969,0.270,-0.488,-0.031,0.183,93.333,17925.000,1.000
14.055,12.980,18.266,20.977,1.585,20.892,23.514,26.383,0.034,0.969,0.268,-0.458,-0.092,0.183,93.333,17926.000,1.000
17.786,15.015,21.215,20.943,10.274,24.315,30.828,28.427,0.032,0.969,0.268,-0.458,0.000,0.122,93.333,17927.000,1.000
20.657,15.572,22.415,19.985,12.827,22.453,28.459,24.808,0.033,0.966,0.267,-0.427,0.000,0.122,93.333,17928.000,1.000
18.457,14.354,20.679,17.453,5.766,16.194,16.875,15.083,0.032,0.969,0.269,-0.336,-0.061,0.061,93.333,17929.000,1.000
13.013,10.838,16.618,13.052,-2.242,9.605,7.044,4.901,0.032,0.969,0.268,-0.366,0.000,0.031,93.333,17930.000,1.000
8.549,5.311,12.355,9.600,-6.898,4.540,4.228,-0.895,0.032,0.969,0.268,-0.305,-0.031,0.092,93.333,17931.000,1.000
5.694,-1.247,7.965,6.786,-8.710,-1.252,-0.953,-6.234,0.034,0.970,0.269,-0.244,0.000,0.092,93.333,17932.000,1.000
3.869,-7.069,2.367,1.870,-6.315,-7.418,-12.383,-13.859,0.035,0.970,0.268,-0.305,-0.031,0.153,93.333,17933.000,1.000
2.719,-10.562,-3.405,-3.618,-1.530,-9.771,-18.623,-17.010,0.033,0.969,0.266,-0.305,-0.061,0.153,93.333,17934.000,1.000
1.545,-10.462,-5.949,-4.707,1.061,-6.611,-12.277,-10.910,0.032,0.969,0.269,-0.244,0.000,0.153,93.333,17935.000,1.000
0.007,-7.300,-3.815,-0.541,0.249,-1.936,-1.998,-1.803,0.032,0.971,0.268,-0.275,0.061,0.122,93.333,17936.000,1.000
-1.291,-5.175,-0.324,3.208,-2.693,-1.212,1.276,2.813,0.030,0.972,0.267,-0.183,0.031,0.153,93.333,17937.000,1.000
-0.604,-6.855,1.057,2.653,-5.308,-3.993,-0.954,4.090,0.030,0.969,0.268,-0.061,-0.031,0.183,93.333,17938.000,1.000
2.204,-9.705,0.128,0.362,-5.229,-5.007,-1.435,5.421,0.032,0.969,0.266,-0.122,-0.061,0.275,93.333,17939.000,1.000
4.028,-10.180,-2.293,-1.231,-2.752,-1.944,1.859,6.216,0.034,0.969,0.268,-0.122,-0.061,0.244,93.333,17940.000,1.000
3.670,-8.350,-5.159,-1.970,0.759,3.078,7.865,6.667,0.034,0.971,0.269,-0.061,-0.153,0.122,93.333,17941.000,1.000
3.156,-7.506,-8.117,-2.729,4.375,5.774,11.973,6.122,0.034,0.972,0.271,-0.122,-0.153,0.122,93.333,17942.000,1.000
3.147,-8.901,-10.714,-5.356,7.947,4.109,8.182,1.860,0.034,0.972,0.268,-0.061,-0.031,0.122,93.333,17943.000,1.000
3.045,-8.230,-9.581,-7.622,11.780,2.762,1.217,-2.340,0.031,0.972,0.270,-0.092,-0.061,0.183,93.333,17944.000,1.000
2.373,-3.351,-4.102,-6.255,12.511,5.320,0.352,-1.139,0.031,0.972,0.270,-0.061,-0.031,0.153,93.333,17945.000,1.000
0.847,1.407,0.301,-3.991,7.296,7.884,4.672,2.730,0.031,0.970,0.269,-0.061,-0.031,0.092,93.333,17946.000,1.000
-0.291,3.458,0.654,-3.853,2.988,7.864,8.691,5.052,0.031,0.969,0.265,-0.031,-0.122,0.122,93.333,17947.000,1.000
-0.207,3.397,-1.692,-5.917,6.283,7.038,9.744,4.408,0.032,0.969,0.263,0.031,-0.092,0.092,93.333,17948.000,1.000
-1.531,0.305,-6.241,-10.653,11.022,4.767,5.718,-0.744,0.032,0.968,0.264,0.000,-0.122,0.000,93.333,17949.000,1.000
-6.350,-3.808,-10.811,-15.506,8.864,0.356,-2.058,-8.690,0.034,0.970,0.265,0.153,-0.153,0.061,93.333,17950.000,1.000
-11.555,-3.485,-10.941,-15.423,2.141,-2.888,-7.562,-13.987,0.039,0.969,0.265,0.122,-0.214,0.092,93.333,17951.000,1.000
-12.878,0.369,-6.996,-10.716,-1.915,-3.844,-8.126,-14.362,0.040,0.969,0.265,0.275,0.000,0.214,93.333,17952.000,1.000
-9.958,2.454,-2.652,-5.392,-0.839,-4.609,-5.472,-11.007,0.037,0.969,0.266,0.122,0.031,0.366,93.333,17953.000,1.000
-5.099,3.652,2.143,-0.766,2.464,-3.915,-0.371,-5.217,0.037,0.968,0.265,0.061,0.000,0.336,93.333,17954.000,1.000
-0.794,7.773,8.610,3.528,3.807,0.780,5.536,0.776,0.036,0.968,0.269,0.092,0.061,0.366,93.333,17955.000,1.000
2.639,13.724,15.120,7.642,2.804,7.742,9.343,5.924,0.034,0.968,0.269,0.031,0.305,0.427,93.333,17956.000,1.000
6.365,18.152,19.519,11.816,3.381,13.247,11.421,11.883,0.031,0.968,0.268,0.000,0.336,0.427,93.333,17957.000,1.000
9.950,19.970,21.342,16.119,6.042,16.186,14.502,18.738,0.035,0.967,0.267,-0.092,0.214,0.275,93.333,17958.000,1.000
12.461,19.133,21.256,19.967,5.969,17.325,17.897,23.446,0.035,0.968,0.267,-0.061,0.336,0.214,93.333,17959.000,1.000
13.560,15.298,19.178,20.638,2.467,15.878,16.405,22.214,0.036,0.970,0.266,-0.153,0.305,0.183,93.333,17960.000,1.000
12.703,10.541,14.749,15.781,0.970,12.112,9.525,14.860,0.036,0.974,0.268,-0.122,0.397,0.244,93.333,17961.000,1.000
11.138,9.493,10.730,10.353,2.843,11.092,6.381,8.439,0.035,0.976,0.265,-0.122,0.458,0.183,93.333,17962.000,1.000
11.454,13.004,10.552,11.582,3.159,15.952,11.793,9.576,0.035,0.975,0.264,-0.122,0.488,0.153,93.333,17963.000,1.000
12.324,14.286,10.638,14.356,0.630,19.547,14.935,12.204,0.035,0.978,0.263,-0.214,0.458,0.153,93.333,17964.000,1.000
8.955,6.504,4.036,7.039,0.393,12.555,5.162,5.262,0.032,0.976,0.263,-0.305,0.519,0.031,93.333,17965.000,1.000
1.846,-5.568,-5.920,-6.420,4.813,-0.090,-7.080,-6.343,0.031,0.978,0.264,-0.427,0.488,0.031,93.333,17966.000,1.000
-1.765,-10.330,-8.680,-10.816,8.828,-4.966,-4.637,-7.436,0.030,0.980,0.266,-0.397,0.488,0.000,93.333,17967.000,1.000
0.938,-7.268,-4.482,-5.318,8.253,-2.219,7.129,0.982,0.029,0.980,0.265,-0.488,0.397,-0.153,93.333,17968.000,1.000
4.887,-5.508,-1.694,-0.299,5.993,-2.165,11.555,6.133,0.029,0.979,0.267,-0.580,0.366,-0.336,93.333,17969.000,1.000
7.070,-6.388,-0.604,2.476,4.933,-5.402,8.196,6.651,0.028,0.980,0.269,-0.641,0.183,-0.305,93.333,17970.000,1.000
8.431,-5.354,1.283,3.777,3.295,-7.526,3.311,5.901,0.029,0.977,0.268,-0.671,0.183,-0.427,93.333,17971.000,1.000
7.844,-4.173,-0.530,-0.376,0.418,-11.619,-5.245,-0.046,0.030,0.975,0.267,-0.732,0.214,-0.336,93.333,17972.000,1.000
4.899,-6.271,-7.716,-7.306,-1.510,-19.331,-15.718,-9.580,0.030,0.975,0.269,-0.793,0.061,-0.458,93.333,17973.000,1.000
2.719,-8.760,-13.102,-8.123,-2.132,-23.500,-18.405,-12.022,0.031,0.975,0.270,-0.793,-0.031,-0.397,93.333,17974.000,1.000
1.620,-8.268,-11.926,-1.299,-2.824,-19.470,-11.507,-4.932,0.030,0.974,0.267,-0.702,-0.092,-0.397,93.333,17975.000,1.000
-1.707,-6.623,-7.863,6.317,-1.762,-11.827,-2.766,3.234,0.031,0.971,0.267,-0.641,-0.153,-0.305,93.333,17976.000,1.000
-4.924,-5.027,-4.043,10.289,4.064,-5.105,3.778,8.129,0.032,0.971,0.266,-0.702,-0.244,-0.244,93.333,17977.000,1.000
-2.534,-1.993,0.653,11.892,11.503,0.233,7.010,10.649,0.032,0.970,0.267,-0.732,-0.366,-0.214,93.333,17978.000,1.000
2.085,0.612,4.864,11.934,14.155,2.213,3.556,8.720,0.034,0.969,0.265,-0.549,-0.214,-0.153,93.333,17979.000,1.000
2.991,1.059,6.760,10.462,11.761,0.663,-2.745,3.571,0.035,0.969,0.266,-0.488,-0.122,-0.061,93.333,17980.000,1.000
3.323,3.086,8.732,9.939,9.652,0.786,-1.820,2.566,0.034,0.971,0.267,-0.397,-0.153,0.061,93.333,17981.000,1.000
5.680,7.757,10.608,10.164,10.026,4.549,6.095,6.557,0.033,0.970,0.270,-0.366,-0.244,0.153,93.333,17982.000,1.000
5.199,9.305,7.821,5.995,8.810,6.841,10.508,7.622,0.034,0.969,0.269,-0.427,-0.305,0.214,93.333,17983.000,1.000
1.159,4.659,1.143,-2.818,3.192,3.251,5.278,0.882,0.033,0.969,0.271,-0.366,-0.214,0.183,93.333,17984.000,1.000
-2.285,-1.813,-2.917,-8.637,-2.664,-3.944,-5.331,-10.015,0.031,0.969,0.271,-0.397,-0.183,0.214,93.333,17985.000,1.000
-6.324,-5.873,-3.428,-9.162,-4.536,-9.444,-13.344,-18.943,0.032,0.970,0.272,-0.336,-0.183,0.214,93.333,17986.000,1.000
-11.360,-8.770,-5.985,-11.341,-3.759,-11.992,-16.868,-24.297,0.032,0.967,0.271,-0.336,-0.214,0.153,93.333,17987.000,1.000
-11.638,-12.127,-11.344,-16.938,-2.448,-13.176,-18.463,-26.551,0.030,0.969,0.270,-0.336,-0.275,-0.061,93.333,17988.000,1.000
-7.862,-13.904,-13.488,-18.794,-1.601,-12.544,-17.473,-24.060,0.031,0.968,0.268,-0.427,-0.244,-0.092,93.333,17989.000,1.000
-7.888,-12.645,-9.562,-14.062,-1.774,-10.004,-13.236,-17.415,0.032,0.965,0.267,-0.427,-0.275,-0.122,93.333,17990.000,1.000
-10.127,-8.937,-2.220,-6.595,-1.205,-7.078,-7.769,-9.823,0.033,0.967,0.269,-0.397,-0.183,-0.153,93.333,17991.000,1.000
-6.488,-2.702,5.992,1.885,1.058,-2.762,0.374,-0.829,0.032,0.968,0.269,-0.427,-0.153,-0.031,93.333,17992.000,1.000
0.287,4.244,12.283,9.534,2.571,3.618,12.228,9.997,0.032,0.970,0.268,-0.427,-0.092,-0.214,93.333,17993.000,1.000
2.296,7.418,12.814,10.442,2.247,7.309,19.898,16.672,0.033,0.969,0.265,-0.427,-0.122,-0.214,93.333,17994.000,1.000
0.340,5.779,7.635,3.490,3.057,4.114,15.414,13.694,0.034,0.969,0.269,-0.366,-0.092,-0.214,93.333,17995.000,1.000
-2.078,2.571,0.900,-4.053,6.564,-3.128,2.696,4.458,0.034,0.968,0.267,-0.427,-0.061,-0.244,93.333,17996.000,1.000
-5.270,-0.191,-4.206,-7.035,7.930,-8.987,-8.544,-3.849,0.036,0.970,0.271,-0.488,-0.031,-0.275,93.333,17997.000,1.000
-8.231,-2.257,-6.279,-6.635,2.866,-10.540,-13.207,-8.606,0.037,0.968,0.270,-0.427,0.031,-0.275,93.333,17998.000,1.000
-8.675,-2.860,-4.510,-3.673,-4.024,-7.265,-10.775,-9.916,0.035,0.968,0.272,-0.427,0.153,-0.305,93.333,17999.000,1.000
-7.123,-1.845,0.212,2.265,-5.995,-0.938,-2.803,-6.596,0.036,0.968,0.270,-0.397,0.244,-0.153,93.333,18000.000,1.000
-4.033,0.622,6.297,9.851,-3.744,5.631,6.975,1.214,0.036,0.969,0.271,-0.427,0.275,-0.092,93.333,18001.000,1.000
1.926,4.930,12.926,18.096,-1.703,10.259,13.191,9.080,0.034,0.970,0.268,-0.427,0.214,-0.031,93.333,18002.000,1.000
8.332,9.300,18.025,24.683,-1.022,10.894,12.094,11.502,0.032,0.970,0.272,-0.397,0.244,-0.031,93.333,18003.000,1.000
10.259,10.773,19.211,24.168,-0.959,7.481,5.373,7.912,0.032,0.970,0.267,-0.397,0.336,-0.031,93.333,18004.000,1.000
8.749,10.135,17.773,16.660,-1.875,3.980,-1.115,2.375,0.032,0.970,0.271,-0.366,0.366,0.061,93.333,18005.000,1.000
8.547,9.660,15.839,9.159,-4.012,3.911,-2.869,-2.140,0.032,0.972,0.275,-0.244,0.397,0.031,93.333,18006.000,1.000
8.813,7.618,11.443,4.066,-6.606,5.386,-0.549,-5.727,0.031,0.970,0.272,-0.275,0.336,0.031,93.333,18007.000,1.000
5.202,2.039,3.116,-1.012,-8.205,4.432,1.108,-8.892,0.033,0.971,0.273,-0.183,0.275,0.092,93.333,18008.000,1.000
-1.322,-4.133,-5.057,-5.679,-6.899,0.942,-1.046,-10.643,0.033,0.972,0.270,-0.183,0.397,0.061,93.333,18009.000,1.000
